2024-04-14~21:45:05,qwen-1.5-7B-Chat,0.5,task_2,1,1,1,0
2024-04-14~21:45:26,qwen-1.5-7B-Chat,0.5,task_2,1,1,0,0
2024-04-14~21:45:48,qwen-1.5-7B-Chat,0.5,task_2,1,0,1,0
2024-04-14~21:46:08,qwen-1.5-7B-Chat,0.5,task_2,1,1,0,0
2024-04-14~21:46:30,qwen-1.5-7B-Chat,0.5,task_2,1,1,0,0
2024-04-14~21:46:47,qwen-1.5-7B-Chat,0.5,task_2,1,1,1,0
2024-04-14~21:47:05,qwen-1.5-7B-Chat,0.5,task_2,1,1,0,0
2024-04-14~21:47:21,qwen-1.5-7B-Chat,0.5,task_2,1,1,0,0
2024-04-14~21:47:38,qwen-1.5-7B-Chat,0.5,task_2,1,0,1,0
2024-04-14~21:48:02,qwen-1.5-7B-Chat,0.5,task_2,1,1,0,0
2024-04-14~21:48:24,qwen-1.5-7B-Chat,0.5,task_2,1,1,0,0
2024-04-14~21:48:40,qwen-1.5-7B-Chat,0.5,task_2,1,1,0,0
2024-04-14~21:49:05,qwen-1.5-7B-Chat,0.5,task_2,1,1,0,0
2024-04-14~21:49:29,qwen-1.5-7B-Chat,0.5,task_2,1,0,1,0
2024-04-14~21:49:47,qwen-1.5-7B-Chat,0.5,task_2,1,1,1,0
2024-04-14~21:50:12,qwen-1.5-7B-Chat,0.5,task_2,1,1,0,0
2024-04-14~21:50:39,qwen-1.5-7B-Chat,0.5,task_2,1,0,1,0
2024-04-14~21:51:01,qwen-1.5-7B-Chat,0.5,task_2,1,0,1,0
2024-04-14~21:51:33,qwen-1.5-7B-Chat,0.5,task_2,1,0,1,0
2024-04-14~21:51:54,qwen-1.5-7B-Chat,0.5,task_2,1,1,0,0
2024-04-14~21:52:15,qwen-1.5-7B-Chat,0.5,task_2,1,0,1,0
2024-04-14~21:52:39,qwen-1.5-7B-Chat,0.5,task_2,1,1,0,0
2024-04-14~21:52:52,qwen-1.5-7B-Chat,0.5,task_2,1,1,0,0
2024-04-14~21:53:19,qwen-1.5-7B-Chat,0.5,task_2,1,1,0,0
2024-04-14~21:53:38,qwen-1.5-7B-Chat,0.5,task_2,1,1,1,0
2024-04-14~21:53:57,qwen-1.5-7B-Chat,0.5,task_2,1,1,1,0
2024-04-14~21:54:16,qwen-1.5-7B-Chat,0.5,task_2,1,1,1,0
2024-04-14~21:57:57,qwen-1.5-7B-Chat,0.5,task_3,1,0,0,0
2024-04-14~21:58:15,qwen-1.5-7B-Chat,0.5,task_3,1,0,1,0
2024-04-14~21:58:34,qwen-1.5-7B-Chat,0.5,task_3,1,0,1,0
2024-04-14~21:58:52,qwen-1.5-7B-Chat,0.5,task_3,1,0,1,0
2024-04-14~21:59:19,qwen-1.5-7B-Chat,0.5,task_3,1,0,1,0
2024-04-14~21:59:25,qwen-1.5-7B-Chat,0.5,task_3,1,0,1,0
2024-04-14~21:59:49,qwen-1.5-7B-Chat,0.5,task_3,1,0,1,0
2024-04-14~22:00:05,qwen-1.5-7B-Chat,0.5,task_3,1,0,1,0
2024-04-14~22:00:27,qwen-1.5-7B-Chat,0.5,task_3,1,0,1,0
2024-04-14~22:00:45,qwen-1.5-7B-Chat,0.5,task_3,1,0,0,0
2024-04-14~22:01:16,qwen-1.5-7B-Chat,0.5,task_3,1,0,1,0
2024-04-14~22:01:19,qwen-1.5-7B-Chat,0.5,task_3,1,0,1,0
2024-04-14~22:01:37,qwen-1.5-7B-Chat,0.5,task_3,1,0,1,0
2024-04-14~22:01:50,qwen-1.5-7B-Chat,0.5,task_3,1,0,0,0
2024-04-14~22:01:55,qwen-1.5-7B-Chat,0.5,task_3,1,0,0,0
2024-04-14~22:02:11,qwen-1.5-7B-Chat,0.5,task_3,1,0,0,0
2024-04-14~22:02:28,qwen-1.5-7B-Chat,0.5,task_3,1,0,1,0
2024-04-14~22:02:47,qwen-1.5-7B-Chat,0.5,task_3,1,0,1,0
2024-04-14~22:02:51,qwen-1.5-7B-Chat,0.5,task_3,1,0,0,0
2024-04-14~22:03:06,qwen-1.5-7B-Chat,0.5,task_3,1,1,0,0
2024-04-14~22:03:23,qwen-1.5-7B-Chat,0.5,task_3,1,0,1,0
2024-04-14~22:03:27,qwen-1.5-7B-Chat,0.5,task_3,1,0,1,0
2024-04-14~22:03:43,qwen-1.5-7B-Chat,0.5,task_3,1,0,1,0
2024-04-14~22:04:01,qwen-1.5-7B-Chat,0.5,task_3,1,0,1,0
2024-04-14~22:04:20,qwen-1.5-7B-Chat,0.5,task_3,1,0,1,0
2024-04-14~22:04:36,qwen-1.5-7B-Chat,0.5,task_3,1,0,1,0
2024-04-14~22:04:39,qwen-1.5-7B-Chat,0.5,task_3,1,0,1,0
2024-04-14~22:04:56,qwen-1.5-7B-Chat,0.5,task_3,1,0,1,0
2024-04-14~22:05:00,qwen-1.5-7B-Chat,0.5,task_3,1,0,0,0
2024-04-14~22:05:18,qwen-1.5-7B-Chat,0.5,task_3,1,0,1,0
2024-04-14~22:21:14,qwen-1.5-7B-Chat,0.5,task_4,1,1,0,0
2024-04-14~22:21:31,qwen-1.5-7B-Chat,0.5,task_4,1,1,0,0
2024-04-14~22:21:47,qwen-1.5-7B-Chat,0.5,task_4,1,1,0,0
2024-04-14~22:22:04,qwen-1.5-7B-Chat,0.5,task_4,1,1,0,0
2024-04-14~22:22:22,qwen-1.5-7B-Chat,0.5,task_4,1,1,0,0
2024-04-14~22:22:41,qwen-1.5-7B-Chat,0.5,task_4,1,1,0,0
2024-04-14~22:22:57,qwen-1.5-7B-Chat,0.5,task_4,1,1,0,0
2024-04-14~22:23:14,qwen-1.5-7B-Chat,0.5,task_4,1,1,0,0
2024-04-14~22:23:32,qwen-1.5-7B-Chat,0.5,task_4,1,1,0,0
2024-04-14~22:23:50,qwen-1.5-7B-Chat,0.5,task_4,1,1,0,0
2024-04-14~22:24:08,qwen-1.5-7B-Chat,0.5,task_4,1,1,0,0
2024-04-14~22:24:30,qwen-1.5-7B-Chat,0.5,task_4,1,1,0,0
2024-04-14~22:24:48,qwen-1.5-7B-Chat,0.5,task_4,1,1,0,0
2024-04-14~22:25:05,qwen-1.5-7B-Chat,0.5,task_4,1,1,0,0
2024-04-14~22:25:22,qwen-1.5-7B-Chat,0.5,task_4,1,1,0,0
2024-04-14~22:25:37,qwen-1.5-7B-Chat,0.5,task_4,1,1,0,0
2024-04-14~22:25:56,qwen-1.5-7B-Chat,0.5,task_4,1,1,0,0
2024-04-14~22:26:13,qwen-1.5-7B-Chat,0.5,task_4,1,1,0,0
2024-04-14~22:26:31,qwen-1.5-7B-Chat,0.5,task_4,1,1,0,0
2024-04-14~22:26:49,qwen-1.5-7B-Chat,0.5,task_4,1,1,0,0
2024-04-14~22:27:08,qwen-1.5-7B-Chat,0.5,task_4,1,1,0,0
2024-04-14~22:27:24,qwen-1.5-7B-Chat,0.5,task_4,1,1,0,0
2024-04-14~22:27:46,qwen-1.5-7B-Chat,0.5,task_4,1,1,0,0
2024-04-14~22:28:04,qwen-1.5-7B-Chat,0.5,task_4,1,1,0,0
2024-04-14~22:28:19,qwen-1.5-7B-Chat,0.5,task_4,1,1,0,0
2024-04-14~22:28:36,qwen-1.5-7B-Chat,0.5,task_4,1,1,0,0
2024-04-14~22:29:00,qwen-1.5-7B-Chat,0.5,task_4,1,1,0,0
2024-04-14~22:29:25,qwen-1.5-7B-Chat,0.5,task_4,1,1,0,0
2024-04-14~22:29:52,qwen-1.5-7B-Chat,0.5,task_4,1,1,0,0
2024-04-14~22:30:16,qwen-1.5-7B-Chat,0.5,task_4,1,1,0,0
2024-04-14~22:38:15,qwen-1.5-7B-Chat,0.5,task_5,1,1,0,0
2024-04-14~22:38:34,qwen-1.5-7B-Chat,0.5,task_5,1,1,0,0
2024-04-14~22:38:51,qwen-1.5-7B-Chat,0.5,task_5,1,1,0,0
2024-04-14~22:39:10,qwen-1.5-7B-Chat,0.5,task_5,1,1,0,0
2024-04-14~22:39:28,qwen-1.5-7B-Chat,0.5,task_5,1,1,1,0
2024-04-14~22:39:46,qwen-1.5-7B-Chat,0.5,task_5,1,1,0,0
2024-04-14~22:40:03,qwen-1.5-7B-Chat,0.5,task_5,1,1,0,0
2024-04-14~22:40:23,qwen-1.5-7B-Chat,0.5,task_5,1,1,0,0
2024-04-14~22:40:41,qwen-1.5-7B-Chat,0.5,task_5,1,1,0,0
2024-04-14~22:40:58,qwen-1.5-7B-Chat,0.5,task_5,1,1,0,0
2024-04-14~22:41:17,qwen-1.5-7B-Chat,0.5,task_5,1,1,0,0
2024-04-14~22:41:34,qwen-1.5-7B-Chat,0.5,task_5,1,1,0,0
2024-04-14~22:41:51,qwen-1.5-7B-Chat,0.5,task_5,1,1,0,0
2024-04-14~22:42:08,qwen-1.5-7B-Chat,0.5,task_5,1,1,0,0
2024-04-14~22:42:27,qwen-1.5-7B-Chat,0.5,task_5,1,1,1,0
2024-04-14~22:42:45,qwen-1.5-7B-Chat,0.5,task_5,1,1,0,0
2024-04-14~22:43:04,qwen-1.5-7B-Chat,0.5,task_5,1,1,1,0
2024-04-14~22:43:08,qwen-1.5-7B-Chat,0.5,task_5,1,1,0,0
2024-04-14~22:43:26,qwen-1.5-7B-Chat,0.5,task_5,1,1,1,0
2024-04-14~22:43:46,qwen-1.5-7B-Chat,0.5,task_5,1,1,0,0
2024-04-14~22:44:03,qwen-1.5-7B-Chat,0.5,task_5,1,1,0,0
2024-04-14~22:44:21,qwen-1.5-7B-Chat,0.5,task_5,1,1,1,0
2024-04-14~22:44:39,qwen-1.5-7B-Chat,0.5,task_5,1,1,0,0
2024-04-14~22:44:57,qwen-1.5-7B-Chat,0.5,task_5,1,1,0,0
2024-04-14~22:45:16,qwen-1.5-7B-Chat,0.5,task_5,1,1,0,0
2024-04-14~22:45:33,qwen-1.5-7B-Chat,0.5,task_5,1,1,0,0
2024-04-14~22:45:54,qwen-1.5-7B-Chat,0.5,task_5,1,1,0,0
2024-04-14~22:46:12,qwen-1.5-7B-Chat,0.5,task_5,1,1,1,0
2024-04-14~22:46:29,qwen-1.5-7B-Chat,0.5,task_5,1,1,1,0
2024-04-14~22:46:47,qwen-1.5-7B-Chat,0.5,task_5,1,1,1,0
2024-04-15~14:30:16,WizardCoder-Python-13B-V1.0,0.5,task_1,1,1,0,0
2024-04-15~14:30:20,WizardCoder-Python-13B-V1.0,0.5,task_1,0,1,1,0
2024-04-15~14:30:24,WizardCoder-Python-13B-V1.0,0.5,task_1,0,0,1,0
2024-04-15~14:30:28,WizardCoder-Python-13B-V1.0,0.5,task_1,0,0,1,1
2024-04-15~14:30:35,WizardCoder-Python-13B-V1.0,0.5,task_1,1,1,0,0
2024-04-15~14:30:39,WizardCoder-Python-13B-V1.0,0.5,task_1,0,1,0,0
2024-04-15~14:30:43,WizardCoder-Python-13B-V1.0,0.5,task_1,0,0,1,0
2024-04-15~14:30:47,WizardCoder-Python-13B-V1.0,0.5,task_1,0,1,1,0
2024-04-15~14:30:51,WizardCoder-Python-13B-V1.0,0.5,task_1,0,0,1,0
2024-04-15~14:30:57,WizardCoder-Python-13B-V1.0,0.5,task_1,0,0,1,1
2024-04-15~14:31:01,WizardCoder-Python-13B-V1.0,0.5,task_1,1,0,1,0
2024-04-15~14:31:07,WizardCoder-Python-13B-V1.0,0.5,task_1,1,1,0,0
2024-04-15~14:31:11,WizardCoder-Python-13B-V1.0,0.5,task_1,1,1,1,1
2024-04-15~14:31:15,WizardCoder-Python-13B-V1.0,0.5,task_1,1,1,0,0
2024-04-15~14:31:20,WizardCoder-Python-13B-V1.0,0.5,task_1,0,0,1,1
2024-04-15~14:31:24,WizardCoder-Python-13B-V1.0,0.5,task_1,1,1,0,0
2024-04-15~14:31:28,WizardCoder-Python-13B-V1.0,0.5,task_1,1,1,0,0
2024-04-15~14:31:31,WizardCoder-Python-13B-V1.0,0.5,task_1,1,0,1,0
2024-04-15~14:31:36,WizardCoder-Python-13B-V1.0,0.5,task_1,0,0,1,1
2024-04-15~14:31:40,WizardCoder-Python-13B-V1.0,0.5,task_1,0,0,0,1
2024-04-15~14:31:44,WizardCoder-Python-13B-V1.0,0.5,task_1,0,1,1,0
2024-04-15~14:31:47,WizardCoder-Python-13B-V1.0,0.5,task_1,1,1,0,0
2024-04-15~14:31:51,WizardCoder-Python-13B-V1.0,0.5,task_1,0,0,1,1
2024-04-15~14:31:55,WizardCoder-Python-13B-V1.0,0.5,task_1,0,0,1,1
2024-04-15~14:31:58,WizardCoder-Python-13B-V1.0,0.5,task_1,1,1,0,0
2024-04-15~14:32:03,WizardCoder-Python-13B-V1.0,0.5,task_1,0,1,1,0
2024-04-15~14:32:06,WizardCoder-Python-13B-V1.0,0.5,task_1,0,0,1,1
2024-04-15~14:32:10,WizardCoder-Python-13B-V1.0,0.5,task_1,0,0,0,1
2024-04-15~14:32:14,WizardCoder-Python-13B-V1.0,0.5,task_1,0,0,1,0
2024-04-15~14:32:17,WizardCoder-Python-13B-V1.0,0.5,task_1,1,1,1,0
2024-04-15~14:32:22,WizardCoder-Python-13B-V1.0,0.5,task_2,1,0,0,1
2024-04-15~14:32:26,WizardCoder-Python-13B-V1.0,0.5,task_2,1,1,1,0
2024-04-15~14:32:29,WizardCoder-Python-13B-V1.0,0.5,task_2,1,0,0,1
2024-04-15~14:32:33,WizardCoder-Python-13B-V1.0,0.5,task_2,1,0,1,0
2024-04-15~14:32:40,WizardCoder-Python-13B-V1.0,0.5,task_2,1,1,0,0
2024-04-15~14:32:43,WizardCoder-Python-13B-V1.0,0.5,task_2,1,1,1,0
2024-04-15~14:32:46,WizardCoder-Python-13B-V1.0,0.5,task_2,1,1,0,0
2024-04-15~14:32:51,WizardCoder-Python-13B-V1.0,0.5,task_2,1,1,0,0
2024-04-15~14:32:55,WizardCoder-Python-13B-V1.0,0.5,task_2,1,0,1,0
2024-04-15~14:33:01,WizardCoder-Python-13B-V1.0,0.5,task_2,1,1,0,0
2024-04-15~14:33:05,WizardCoder-Python-13B-V1.0,0.5,task_2,1,1,1,0
2024-04-15~14:33:09,WizardCoder-Python-13B-V1.0,0.5,task_2,1,1,0,0
2024-04-15~14:33:14,WizardCoder-Python-13B-V1.0,0.5,task_2,1,1,1,0
2024-04-15~14:33:18,WizardCoder-Python-13B-V1.0,0.5,task_2,1,0,1,0
2024-04-15~14:33:22,WizardCoder-Python-13B-V1.0,0.5,task_2,1,1,1,0
2024-04-15~14:33:25,WizardCoder-Python-13B-V1.0,0.5,task_2,1,1,0,0
2024-04-15~15:10:11,WizardCoder-Python-13B-V1.0,0.5,task_2,1,1,0,0
2024-04-15~15:10:17,WizardCoder-Python-13B-V1.0,0.5,task_2,1,1,0,0
2024-04-15~15:10:22,WizardCoder-Python-13B-V1.0,0.5,task_2,0,0,1,1
2024-04-15~15:10:26,WizardCoder-Python-13B-V1.0,0.5,task_2,1,0,0,0
2024-04-15~15:10:33,WizardCoder-Python-13B-V1.0,0.5,task_2,0,1,1,1
2024-04-15~15:10:37,WizardCoder-Python-13B-V1.0,0.5,task_2,0,0,1,1
2024-04-15~15:10:41,WizardCoder-Python-13B-V1.0,0.5,task_2,1,1,1,0
2024-04-15~15:10:48,WizardCoder-Python-13B-V1.0,0.5,task_2,0,0,1,1
2024-04-15~15:10:52,WizardCoder-Python-13B-V1.0,0.5,task_2,1,0,1,0
2024-04-15~15:10:57,WizardCoder-Python-13B-V1.0,0.5,task_2,1,1,0,0
2024-04-15~15:11:01,WizardCoder-Python-13B-V1.0,0.5,task_2,1,1,0,1
2024-04-15~15:11:05,WizardCoder-Python-13B-V1.0,0.5,task_2,0,0,1,1
2024-04-15~15:11:09,WizardCoder-Python-13B-V1.0,0.5,task_2,1,1,0,1
2024-04-15~15:11:13,WizardCoder-Python-13B-V1.0,0.5,task_2,1,0,1,0
2024-04-15~15:16:57,WizardCoder-Python-13B-V1.0,0.5,task_3,1,0,0,1
2024-04-15~15:17:03,WizardCoder-Python-13B-V1.0,0.5,task_3,1,0,0,1
2024-04-15~15:17:07,WizardCoder-Python-13B-V1.0,0.5,task_3,1,0,1,0
2024-04-15~15:17:11,WizardCoder-Python-13B-V1.0,0.5,task_3,1,0,0,0
2024-04-15~15:17:15,WizardCoder-Python-13B-V1.0,0.5,task_3,0,1,1,1
2024-04-15~15:17:18,WizardCoder-Python-13B-V1.0,0.5,task_3,1,0,1,0
2024-04-15~15:17:21,WizardCoder-Python-13B-V1.0,0.5,task_3,1,0,1,0
2024-04-15~15:17:26,WizardCoder-Python-13B-V1.0,0.5,task_3,1,0,1,0
2024-04-15~15:17:30,WizardCoder-Python-13B-V1.0,0.5,task_3,1,0,0,0
2024-04-15~15:17:33,WizardCoder-Python-13B-V1.0,0.5,task_3,1,1,0,0
2024-04-15~15:17:36,WizardCoder-Python-13B-V1.0,0.5,task_3,1,0,1,0
2024-04-15~15:17:41,WizardCoder-Python-13B-V1.0,0.5,task_3,1,1,1,0
2024-04-15~15:17:47,WizardCoder-Python-13B-V1.0,0.5,task_3,1,0,0,0
2024-04-15~15:17:52,WizardCoder-Python-13B-V1.0,0.5,task_3,1,1,0,0
2024-04-15~15:17:56,WizardCoder-Python-13B-V1.0,0.5,task_3,1,0,1,0
2024-04-15~15:17:59,WizardCoder-Python-13B-V1.0,0.5,task_3,1,0,1,0
2024-04-15~15:18:02,WizardCoder-Python-13B-V1.0,0.5,task_3,1,0,0,1
2024-04-15~15:18:07,WizardCoder-Python-13B-V1.0,0.5,task_3,1,0,1,0
2024-04-15~15:18:11,WizardCoder-Python-13B-V1.0,0.5,task_3,0,1,0,0
2024-04-15~15:18:18,WizardCoder-Python-13B-V1.0,0.5,task_3,1,0,0,0
2024-04-15~15:18:21,WizardCoder-Python-13B-V1.0,0.5,task_3,1,0,0,0
2024-04-15~15:18:25,WizardCoder-Python-13B-V1.0,0.5,task_3,1,0,0,0
2024-04-15~15:18:30,WizardCoder-Python-13B-V1.0,0.5,task_3,1,0,1,0
2024-04-15~15:18:34,WizardCoder-Python-13B-V1.0,0.5,task_3,1,0,1,1
2024-04-15~15:18:38,WizardCoder-Python-13B-V1.0,0.5,task_3,1,0,1,1
2024-04-15~15:18:42,WizardCoder-Python-13B-V1.0,0.5,task_3,1,0,0,0
2024-04-15~15:18:47,WizardCoder-Python-13B-V1.0,0.5,task_3,1,0,1,0
2024-04-15~15:24:19,WizardCoder-Python-13B-V1.0,0.5,task_3,1,1,0,0
2024-04-15~15:24:25,WizardCoder-Python-13B-V1.0,0.5,task_3,1,0,0,0
2024-04-15~15:24:28,WizardCoder-Python-13B-V1.0,0.5,task_3,1,0,1,0
2024-04-16~03:07:40,WizardCoder-Python-13B-V1.0,0.5,task_4,1,0,1,0
2024-04-16~03:07:45,WizardCoder-Python-13B-V1.0,0.5,task_4,1,0,1,0
2024-04-16~03:07:53,WizardCoder-Python-13B-V1.0,0.5,task_4,1,1,0,0
2024-04-16~03:07:58,WizardCoder-Python-13B-V1.0,0.5,task_4,1,0,1,0
2024-04-16~03:08:03,WizardCoder-Python-13B-V1.0,0.5,task_4,1,0,1,0
2024-04-16~03:08:09,WizardCoder-Python-13B-V1.0,0.5,task_4,1,0,1,0
2024-04-16~03:08:13,WizardCoder-Python-13B-V1.0,0.5,task_4,1,0,0,1
2024-04-16~03:08:17,WizardCoder-Python-13B-V1.0,0.5,task_4,1,1,1,0
2024-04-16~03:08:26,WizardCoder-Python-13B-V1.0,0.5,task_4,1,1,1,0
2024-04-16~03:08:30,WizardCoder-Python-13B-V1.0,0.5,task_4,1,0,1,0
2024-04-16~03:08:37,WizardCoder-Python-13B-V1.0,0.5,task_4,1,0,1,0
2024-04-16~03:08:42,WizardCoder-Python-13B-V1.0,0.5,task_4,1,0,1,0
2024-04-16~03:08:46,WizardCoder-Python-13B-V1.0,0.5,task_4,1,0,1,0
2024-04-16~03:08:53,WizardCoder-Python-13B-V1.0,0.5,task_4,1,1,0,0
2024-04-16~03:08:59,WizardCoder-Python-13B-V1.0,0.5,task_4,1,0,1,0
2024-04-16~03:09:04,WizardCoder-Python-13B-V1.0,0.5,task_4,1,0,0,0
2024-04-16~03:09:10,WizardCoder-Python-13B-V1.0,0.5,task_4,1,0,1,0
2024-04-16~03:09:16,WizardCoder-Python-13B-V1.0,0.5,task_4,1,0,1,0
2024-04-16~03:09:21,WizardCoder-Python-13B-V1.0,0.5,task_4,1,0,1,0
2024-04-16~03:09:30,WizardCoder-Python-13B-V1.0,0.5,task_4,1,0,0,0
2024-04-16~03:09:35,WizardCoder-Python-13B-V1.0,0.5,task_4,1,1,1,0
2024-04-16~03:09:44,WizardCoder-Python-13B-V1.0,0.5,task_4,1,1,0,0
2024-04-16~03:09:50,WizardCoder-Python-13B-V1.0,0.5,task_4,1,1,1,0
2024-04-16~03:09:55,WizardCoder-Python-13B-V1.0,0.5,task_4,1,1,1,0
2024-04-16~03:10:01,WizardCoder-Python-13B-V1.0,0.5,task_4,1,0,1,0
2024-04-16~03:10:05,WizardCoder-Python-13B-V1.0,0.5,task_4,1,1,0,0
2024-04-16~03:10:09,WizardCoder-Python-13B-V1.0,0.5,task_4,1,0,1,0
2024-04-16~03:10:16,WizardCoder-Python-13B-V1.0,0.5,task_4,1,0,1,0
2024-04-16~03:10:21,WizardCoder-Python-13B-V1.0,0.5,task_4,1,0,0,0
2024-04-16~03:10:31,WizardCoder-Python-13B-V1.0,0.5,task_4,1,1,1,0
2024-04-16~03:10:34,WizardCoder-Python-13B-V1.0,0.5,task_5,1,0,1,0
2024-04-16~03:10:38,WizardCoder-Python-13B-V1.0,0.5,task_5,1,1,0,0
2024-04-16~03:10:43,WizardCoder-Python-13B-V1.0,0.5,task_5,1,1,0,0
2024-04-16~03:10:47,WizardCoder-Python-13B-V1.0,0.5,task_5,0,1,1,0
2024-04-16~03:10:52,WizardCoder-Python-13B-V1.0,0.5,task_5,1,1,0,0
2024-04-16~03:10:55,WizardCoder-Python-13B-V1.0,0.5,task_5,1,0,0,0
2024-04-16~03:11:00,WizardCoder-Python-13B-V1.0,0.5,task_5,1,1,0,0
2024-04-16~03:11:05,WizardCoder-Python-13B-V1.0,0.5,task_5,1,1,0,0
2024-04-16~03:11:09,WizardCoder-Python-13B-V1.0,0.5,task_5,1,1,0,0
2024-04-16~03:11:13,WizardCoder-Python-13B-V1.0,0.5,task_5,1,1,0,0
2024-04-16~03:11:18,WizardCoder-Python-13B-V1.0,0.5,task_5,1,1,0,0
2024-04-16~03:11:22,WizardCoder-Python-13B-V1.0,0.5,task_5,1,0,1,0
2024-04-16~03:11:25,WizardCoder-Python-13B-V1.0,0.5,task_5,1,0,0,0
2024-04-16~03:11:29,WizardCoder-Python-13B-V1.0,0.5,task_5,1,1,0,0
2024-04-16~03:11:33,WizardCoder-Python-13B-V1.0,0.5,task_5,1,1,0,0
2024-04-16~03:11:37,WizardCoder-Python-13B-V1.0,0.5,task_5,1,1,0,0
2024-04-16~03:11:41,WizardCoder-Python-13B-V1.0,0.5,task_5,1,1,0,0
2024-04-16~03:11:45,WizardCoder-Python-13B-V1.0,0.5,task_5,1,1,0,0
2024-04-16~03:11:52,WizardCoder-Python-13B-V1.0,0.5,task_5,1,1,0,0
2024-04-16~03:11:56,WizardCoder-Python-13B-V1.0,0.5,task_5,0,0,1,0
2024-04-16~03:12:00,WizardCoder-Python-13B-V1.0,0.5,task_5,1,0,1,0
2024-04-16~03:12:22,WizardCoder-Python-13B-V1.0,0.5,task_5,1,1,0,0
2024-04-16~03:12:26,WizardCoder-Python-13B-V1.0,0.5,task_5,1,1,0,0
2024-04-16~03:12:31,WizardCoder-Python-13B-V1.0,0.5,task_5,1,1,1,0
2024-04-16~03:12:36,WizardCoder-Python-13B-V1.0,0.5,task_5,1,1,0,0
2024-04-16~03:12:39,WizardCoder-Python-13B-V1.0,0.5,task_5,1,1,0,0
2024-04-16~03:12:44,WizardCoder-Python-13B-V1.0,0.5,task_5,1,1,0,0
2024-04-16~03:12:49,WizardCoder-Python-13B-V1.0,0.5,task_5,1,1,0,0
2024-04-16~03:12:53,WizardCoder-Python-13B-V1.0,0.5,task_5,1,1,0,0
2024-04-16~03:12:58,WizardCoder-Python-13B-V1.0,0.5,task_5,1,1,0,0
2024-04-15~15:33:56,CodeLlama-7B-Instruct,0.5,task_1,1,1,0,0
2024-04-15~15:33:58,CodeLlama-7B-Instruct,0.5,task_1,1,1,0,0
2024-04-15~15:34:01,CodeLlama-7B-Instruct,0.5,task_1,1,1,0,0
2024-04-15~15:34:04,CodeLlama-7B-Instruct,0.5,task_1,1,1,0,0
2024-04-15~15:34:07,CodeLlama-7B-Instruct,0.5,task_1,1,1,0,0
2024-04-15~15:34:09,CodeLlama-7B-Instruct,0.5,task_1,0,1,0,0
2024-04-15~15:34:12,CodeLlama-7B-Instruct,0.5,task_1,1,1,0,0
